               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.038099,            0.017424,           0.0025036,             0.74865,              0.6476,             0.71996,             0.37727,            0.040633,            0.010287,           0.0023174,            0.006535,            0.006535,            0.006535
                  37,            0.037729,            0.017586,           0.0024248,             0.76785,             0.64526,             0.74022,             0.38942,            0.040351,            0.010072,           0.0023062,            0.006436,            0.006436,            0.006436
                  38,            0.037279,            0.017243,            0.002487,             0.75086,             0.63849,             0.71957,             0.37999,            0.040617,            0.010193,           0.0021698,            0.006337,            0.006337,            0.006337
                  39,            0.036643,            0.017677,           0.0024077,               0.702,             0.67054,             0.72503,              0.3763,            0.040711,            0.010063,           0.0038669,            0.006238,            0.006238,            0.006238
                  40,            0.036885,            0.017235,           0.0026317,             0.76597,             0.64745,             0.73238,             0.38875,            0.039935,            0.010131,           0.0031229,            0.006139,            0.006139,            0.006139
                  41,            0.036366,            0.017021,           0.0024429,             0.76859,             0.68602,               0.753,             0.40638,            0.040402,           0.0099689,           0.0038661,             0.00604,             0.00604,             0.00604
                  42,             0.03649,            0.016862,           0.0023967,             0.75656,             0.66497,             0.74427,             0.39209,            0.039546,           0.0098901,           0.0021284,            0.005941,            0.005941,            0.005941
                  43,            0.035634,            0.016847,           0.0022121,             0.70708,             0.68123,             0.73084,             0.38807,            0.040451,           0.0099783,           0.0045517,            0.005842,            0.005842,            0.005842
                  44,            0.035743,            0.016858,           0.0022311,             0.70886,             0.68838,              0.7261,             0.38453,            0.039976,            0.010268,           0.0050489,            0.005743,            0.005743,            0.005743
                  45,            0.035929,            0.016831,           0.0026581,             0.73138,             0.70293,             0.75949,             0.40498,             0.03869,           0.0098894,            0.002407,            0.005644,            0.005644,            0.005644
                  46,            0.034951,            0.016574,           0.0023004,             0.73512,              0.6821,             0.74975,             0.39794,            0.039147,           0.0098228,           0.0023911,            0.005545,            0.005545,            0.005545
                  47,             0.03466,            0.016511,           0.0024001,             0.70655,             0.68074,             0.72412,             0.38591,            0.040101,           0.0099394,           0.0018776,            0.005446,            0.005446,            0.005446
                  48,            0.034749,            0.016434,            0.002217,             0.74966,             0.67836,             0.73798,             0.40288,            0.039335,           0.0099483,           0.0024651,            0.005347,            0.005347,            0.005347
                  49,            0.035082,            0.016499,           0.0020503,             0.77768,             0.69319,             0.76955,             0.41266,             0.03918,           0.0095707,           0.0022397,            0.005248,            0.005248,            0.005248
                  50,            0.033759,            0.016185,            0.001886,             0.71961,             0.71248,              0.7557,             0.40152,            0.039009,           0.0097352,           0.0018038,            0.005149,            0.005149,            0.005149
                  51,            0.033696,            0.016268,           0.0020667,             0.74689,             0.72207,             0.76761,             0.42521,            0.039067,           0.0094717,           0.0025573,             0.00505,             0.00505,             0.00505
                  52,            0.033902,            0.016096,           0.0018583,             0.78152,             0.70035,             0.76398,             0.40648,            0.038336,            0.009526,           0.0015977,            0.004951,            0.004951,            0.004951
