                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     60,                0.37424,                0.28754,                0.98055,                0.93037,                0.87901,                0.93926,                 0.7226,                0.86486,                0.70967,                 1.1212,               0.004159,               0.004159,               0.004159
                     61,                0.36785,                0.28137,                0.97927,                0.93413,                0.87767,                0.94022,                0.72084,                0.86895,                0.71317,                 1.1235,                0.00406,                0.00406,                0.00406
                     62,                0.36975,                0.27955,                0.97813,                 0.9372,                 0.8711,                 0.9397,                0.71949,                0.86979,                 0.7456,                 1.1237,               0.003961,               0.003961,               0.003961
                     63,                0.36258,                0.27756,                0.97643,                0.92132,                0.88646,                0.94084,                0.72235,                0.87056,                0.73602,                 1.1248,               0.003862,               0.003862,               0.003862
                     64,                0.36112,                0.27515,                0.97537,                0.91264,                0.89344,                0.94111,                0.72245,                0.86895,                0.71476,                 1.1245,               0.003763,               0.003763,               0.003763
                     65,                0.35738,                0.27208,                0.97444,                0.92988,                0.87901,                0.94116,                0.72464,                0.87143,                0.67598,                 1.1239,               0.003664,               0.003664,               0.003664
                     66,                0.35965,                0.27117,                0.97259,                0.93349,                0.87296,                0.94063,                0.72399,                0.87036,                0.66807,                 1.1277,               0.003565,               0.003565,               0.003565
                     67,                0.35377,                0.26675,                0.97052,                0.92634,                0.87783,                0.93908,                0.72438,                 0.8676,                0.65752,                 1.1273,               0.003466,               0.003466,               0.003466
                     68,                0.35898,                0.26783,                 0.9739,                0.92876,                0.87967,                0.94015,                0.72587,                0.86688,                0.64942,                 1.1276,               0.003367,               0.003367,               0.003367
                     69,                0.35096,                 0.2633,                 0.9682,                0.92292,                0.88785,                 0.9397,                0.72622,                0.86627,                0.64601,                 1.1266,               0.003268,               0.003268,               0.003268
                     70,                0.35024,                  0.261,                0.97016,                0.93127,                0.88087,                0.94006,                0.72619,                0.86324,                0.62993,                 1.1246,               0.003169,               0.003169,               0.003169
                     71,                0.32587,                 0.2364,                 0.9532,                0.93143,                0.87994,                0.93967,                0.72539,                 0.8662,                0.62301,                 1.1271,                0.00307,                0.00307,                0.00307
                     72,                0.33616,                0.24667,                0.95925,                0.93151,                0.87976,                0.93993,                0.72629,                0.86607,                0.61944,                 1.1299,               0.002971,               0.002971,               0.002971
                     73,                 0.3299,                0.24514,                0.95495,                0.92928,                0.87901,                0.93939,                0.72756,                0.86254,                0.63208,                 1.1286,               0.002872,               0.002872,               0.002872
                     74,                0.33192,                0.24567,                0.95835,                0.92929,                0.88041,                 0.9384,                0.72692,                0.86568,                0.62997,                 1.1335,               0.002773,               0.002773,               0.002773
                     75,                0.29927,                0.21428,                0.93914,                0.93537,                0.87556,                0.93908,                0.72732,                0.86649,                0.62456,                 1.1341,               0.002674,               0.002674,               0.002674
                     76,                0.31751,                0.22798,                0.94908,                0.93001,                0.87855,                0.93839,                 0.7277,                0.86719,                0.62078,                 1.1354,               0.002575,               0.002575,               0.002575
